price_million,km,year,brand,model,transmission,fuel_type,body_type,origin,condition,seats,city,engine,engine_missing,source,age,km_per_year,is_luxury,transmission_encoded,fuel_type_encoded,origin_encoded,condition_encoded,source_encoded,brand_freq,model_freq,city_freq,body_type_freq
320.0,88000.0,2007.0,BMW,X5,AT,Xăng,SUV / Cross over,Nhập khẩu,Cũ,8.0,Hồ Chí Minh,0.0,1,chotot,18.0,4888.888888888889,1,0,2,0,0,1,0.03400754199520055,0.0002742543709290367,0.2584161810078848,0.10010284538909839
108.0,135000.0,2001.0,Mercedes Benz,E Class,AT,Xăng,Sedan,Nhập khẩu,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,24.0,5625.0,1,0,2,0,0,1,0.10078848131642099,0.0021254713747000343,0.2584161810078848,0.2631470689064107
365.0,275000.0,2017.0,Ford,Transit,MT,Dầu,Kiểu dáng khác,Trong nước,Cũ,16.0,Cần Thơ,0.0,1,chotot,8.0,34375.0,0,1,0,1,0,1,0.11155296537538567,0.006787795680493658,0.009667466575248543,0.013369900582790539
339.0,60150.0,2016.0,Chevrolet,Cruze,AT,Xăng,Sedan,Nhập khẩu,Cũ,5.0,Cần Thơ,0.0,1,chotot,9.0,6683.333333333333,0,0,2,0,0,1,0.020157696263284196,0.003359616043880699,0.009667466575248543,0.2631470689064107
380.0,15000.0,2009.0,Toyota,Camry,AT,Xăng,Sedan,Nhập khẩu,Cũ,4.0,Hà Nội,0.0,1,chotot,16.0,937.5,0,0,2,0,0,1,0.1615358244772026,0.0061021597531710665,0.4966746657524854,0.2631470689064107
2450.0,100000.0,2014.0,LandRover,Range Rover,AT,Xăng,SUV / Cross over,Nhập khẩu,Cũ,4.0,Đà Nẵng,0.0,1,chotot,11.0,9090.90909090909,0,0,2,0,0,1,0.012752828248200206,0.00013712718546451835,0.02228316763798423,0.10010284538909839
170.0,56000.0,2004.0,Toyota,Zace,MT,Xăng,SUV / Cross over,Nhập khẩu,Cũ,8.0,Hồ Chí Minh,0.0,1,chotot,21.0,2666.6666666666665,0,1,2,0,0,1,0.1615358244772026,0.0018512170037709977,0.2584161810078848,0.10010284538909839
740.0,100000.0,2010.0,Lexus,RX,AT,Xăng,SUV / Cross over,Nhập khẩu,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,15.0,6666.666666666667,1,0,2,0,0,1,0.03956119300651354,0.0007541995200548508,0.2584161810078848,0.10010284538909839
450.0,15000.0,2019.0,Isuzu,Dmax,AT,Dầu,Pick-up (bán tải),Nhập khẩu,Cũ,5.0,Đắk Lắk,0.0,1,chotot,6.0,2500.0,0,0,0,0,0,1,0.006033596160438807,0.0005485087418580734,0.010010284538909838,0.01405553651011313
790.0,11040.0,2020.0,Ford,Everest,AT,Dầu,SUV / Cross over,Nhập khẩu,Cũ,7.0,Hà Nội,0.0,1,chotot,5.0,2208.0,0,0,0,0,0,1,0.11155296537538567,0.0056907781967775115,0.4966746657524854,0.10010284538909839
240.0,57000.0,2014.0,Ford,Fiesta,AT,Xăng,Hatchback,Nhập khẩu,Cũ,4.0,Hồ Chí Minh,0.0,1,chotot,11.0,5181.818181818182,0,0,2,0,0,1,0.11155296537538567,0.0021254713747000343,0.2584161810078848,0.0770654782310593
70.0,190267.0,2004.0,Daewoo,Matiz,MT,Xăng,Hatchback,Nhập khẩu,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,21.0,9060.333333333334,0,1,2,0,0,1,0.0061707233459033254,0.0014398354473774426,0.2584161810078848,0.0770654782310593
450.0,15000.0,2019.0,Isuzu,Dmax,AT,Dầu,Pick-up (bán tải),Nhập khẩu,Cũ,5.0,Đắk Lắk,0.0,1,chotot,6.0,2500.0,0,0,0,0,0,1,0.006033596160438807,0.0005485087418580734,0.010010284538909838,0.01405553651011313
395.0,86000.0,2022.0,Hãng khác,Dòng khác,AT,Xăng,Kiểu dáng khác,Trong nước,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,3.0,28666.666666666668,0,0,2,1,0,1,0.004250942749400069,0.00987315735344532,0.2584161810078848,0.013369900582790539
389.0,68000.0,2022.0,Hyundai,Accent,AT,Xăng,Sedan,Trong nước,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,3.0,22666.666666666668,0,0,2,1,0,1,0.08947548851559822,0.0082276311278711,0.2584161810078848,0.2631470689064107
155.0,220000.0,2007.0,Toyota,Innova,MT,Xăng,Minivan (MPV),Trong nước,Cũ,8.0,Hồ Chí Minh,0.0,1,chotot,18.0,12222.222222222223,0,1,2,1,0,1,0.1615358244772026,0.01590675351388413,0.2584161810078848,0.03489886870071992
598.0,69000.0,2018.0,Kia,Sedona,AT,Xăng,Minivan (MPV),Trong nước,Cũ,7.0,Hồ Chí Minh,0.0,1,chotot,7.0,9857.142857142857,0,0,2,1,0,1,0.08049365786767226,0.0019197805965032568,0.2584161810078848,0.03489886870071992
360.0,157000.0,2019.0,Mitsubishi,Xpander,MT,Xăng,SUV,Trong nước,Cũ,7.0,Đà Nẵng,0.0,1,chotot,6.0,26166.666666666668,0,1,2,1,0,1,0.049022968803565305,0.012204319506342133,0.02228316763798423,0.3407610558793281
549.0,35240.0,2020.0,Toyota,Innova,MT,Xăng,Minivan (MPV),Trong nước,Cũ,8.0,Cần Thơ,0.0,1,chotot,5.0,7048.0,0,1,2,1,0,1,0.1615358244772026,0.01590675351388413,0.009667466575248543,0.03489886870071992
300.0,34000.0,2024.0,Mitsubishi,Attrage,MT,Xăng,Sedan,Nhập khẩu,Cũ,5.0,Gia Lai,0.0,1,chotot,1.0,34000.0,0,1,2,0,0,1,0.049022968803565305,0.0047994514912581415,0.005210833047651697,0.2631470689064107
499.0,12000.0,2023.0,Suzuki,Swift,AT,Xăng,Hatchback,Nhập khẩu,Cũ,5.0,Thừa Thiên Huế,0.0,1,chotot,2.0,6000.0,0,0,2,0,0,1,0.01405553651011313,0.0015083990401097017,0.0022625985601645525,0.0770654782310593
430.0,90000.0,2021.0,Suzuki,XL 7,AT,Xăng,Minivan (MPV),Nhập khẩu,Cũ,7.0,Hà Nội,0.0,1,chotot,4.0,22500.0,0,0,2,0,0,1,0.01405553651011313,0.0021940349674322937,0.4966746657524854,0.03489886870071992
265.0,86800.0,2019.0,Toyota,Wigo,AT,Xăng,Hatchback,Nhập khẩu,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,6.0,14466.666666666666,0,0,2,0,0,1,0.1615358244772026,0.0013712718546451835,0.2584161810078848,0.0770654782310593
180.0,150000.0,2013.0,Toyota,Vios,MT,Xăng,Sedan,Trong nước,Cũ,5.0,Hải Dương,0.0,1,chotot,12.0,12500.0,0,1,2,1,0,1,0.1615358244772026,0.01076448405896469,0.00411381556393555,0.2631470689064107
920.0,112000.0,2019.0,Mercedes Benz,E Class,AT,Xăng,Sedan,Nhập khẩu,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,6.0,18666.666666666668,1,0,2,0,0,1,0.10078848131642099,0.0021254713747000343,0.2584161810078848,0.2631470689064107
65.0,160000.0,2010.0,Kia,Morning,MT,Xăng,Hatchback,Trong nước,Cũ,5.0,Khác,0.0,1,chotot,15.0,10666.666666666666,0,1,2,1,0,1,0.08049365786767226,0.01076448405896469,0.010078848131642098,0.0770654782310593
345.0,90000.0,2016.0,Hyundai,Elantra,AT,Xăng,Sedan,Nhập khẩu,Cũ,5.0,Thừa Thiên Huế,0.0,1,chotot,9.0,10000.0,0,0,2,0,0,1,0.08947548851559822,0.004593760713061365,0.0022625985601645525,0.2631470689064107
368.0,200.0,2008.0,Porsche,Cayenne,AT,Xăng,SUV,Nhập khẩu,Cũ,5.0,Bình Dương,0.0,1,chotot,17.0,11.764705882352942,1,0,2,0,0,1,0.012684264655467946,0.0019197805965032568,0.026534110387384298,0.3407610558793281
179.0,30000.0,2005.0,Suzuki,Super Carry Van,MT,Xăng,Kiểu dáng khác,Trong nước,Cũ,7.0,Hồ Chí Minh,0.0,1,chotot,20.0,1500.0,0,1,2,1,0,1,0.01405553651011313,0.0007541995200548508,0.2584161810078848,0.013369900582790539
265.0,100000.0,2006.0,Toyota,Camry,AT,Xăng,Sedan,Nhập khẩu,Cũ,4.0,Hồ Chí Minh,0.0,1,chotot,19.0,5263.1578947368425,0,0,2,0,0,1,0.1615358244772026,0.0061021597531710665,0.2584161810078848,0.2631470689064107
123.879846,140000.0,2022.0,Mitsubishi,Xpander,AT,Xăng,Minivan (MPV),Nhập khẩu,Cũ,5.0,Đà Nẵng,0.0,1,chotot,3.0,46666.666666666664,0,0,2,0,0,1,0.049022968803565305,0.012204319506342133,0.02228316763798423,0.03489886870071992
250.0,80000.0,2011.0,Chevrolet,Dòng khác,MT,Xăng,SUV / Cross over,Nhập khẩu,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,14.0,5714.285714285715,0,1,2,0,0,1,0.020157696263284196,0.00987315735344532,0.2584161810078848,0.10010284538909839
255.0,99000.0,2017.0,Chevrolet,Cruze,AT,Xăng,Sedan,Nhập khẩu,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,8.0,12375.0,0,0,2,0,0,1,0.020157696263284196,0.003359616043880699,0.2584161810078848,0.2631470689064107
325.0,120000.0,2017.0,Kia,Rondo,AT,Xăng,Minivan (MPV),Nhập khẩu,Cũ,7.0,Bình Dương,0.0,1,chotot,8.0,15000.0,0,0,2,0,0,1,0.08049365786767226,0.0008913267055193692,0.026534110387384298,0.03489886870071992
315.0,99000.0,2020.0,Kia,Soluto,AT,Xăng,Sedan,Trong nước,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,5.0,19800.0,0,0,2,1,0,1,0.08049365786767226,0.0013027082619129242,0.2584161810078848,0.2631470689064107
145.0,300000.0,2008.0,Isuzu,Dmax,MT,Dầu,Pick-up (bán tải),Trong nước,Cũ,5.0,Bình Dương,0.0,1,chotot,17.0,17647.058823529413,0,1,0,1,0,1,0.006033596160438807,0.0005485087418580734,0.026534110387384298,0.01405553651011313
339.0,117800.0,2015.0,Kia,Rondo,AT,Xăng,Minivan (MPV),Trong nước,Cũ,7.0,Hồ Chí Minh,0.0,1,chotot,10.0,11780.0,0,0,2,1,0,1,0.08049365786767226,0.0008913267055193692,0.2584161810078848,0.03489886870071992
470.0,50000.0,2023.0,Toyota,Vios,AT,Xăng,Sedan,Trong nước,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,2.0,25000.0,0,0,2,1,0,1,0.1615358244772026,0.01076448405896469,0.2584161810078848,0.2631470689064107
180.0,11111.0,2007.0,Toyota,Innova,MT,Xăng,Minivan (MPV),Nhập khẩu,Cũ,8.0,Quảng Nam,0.0,1,chotot,18.0,617.2777777777778,0,1,2,0,0,1,0.1615358244772026,0.01590675351388413,0.0023997257456290708,0.03489886870071992
150.0,160000.0,2010.0,Kia,Cerato,MT,Xăng,Sedan,Trong nước,Cũ,5.0,Khác,0.0,1,chotot,15.0,10666.666666666666,0,1,2,1,0,1,0.08049365786767226,0.00493657867672266,0.010078848131642098,0.2631470689064107
499.0,86000.0,2019.0,Honda,Civic,AT,Xăng,Sedan,Nhập khẩu,Cũ,5.0,Bà Rịa,0.0,1,chotot,6.0,14333.333333333334,0,0,2,0,0,1,0.03770997600274254,0.004662324305793624,0.00747343160781625,0.2631470689064107
360.0,99000.0,2016.0,Mazda,6,AT,Xăng,Sedan,Trong nước,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,9.0,11000.0,0,0,2,1,0,1,0.049022968803565305,0.0021940349674322937,0.2584161810078848,0.2631470689064107
530.0,65000.0,2022.0,Toyota,Veloz Cross,AT,Xăng,Minivan (MPV),Nhập khẩu,Cũ,7.0,Tây Ninh,0.0,1,chotot,3.0,21666.666666666668,0,0,2,0,0,1,0.1615358244772026,0.0035653068220774767,0.0043195063421323275,0.03489886870071992
495.0,163000.0,2020.0,Mitsubishi,Outlander,AT,Xăng,SUV / Cross over,Trong nước,Cũ,7.0,Hồ Chí Minh,0.0,1,chotot,5.0,32600.0,0,0,2,1,0,1,0.049022968803565305,0.0032910524511484403,0.2584161810078848,0.10010284538909839
250.0,370000.0,2016.0,Kia,Morning,AT,Xăng,Hatchback,Trong nước,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,9.0,41111.11111111111,0,0,2,1,0,1,0.08049365786767226,0.01076448405896469,0.2584161810078848,0.0770654782310593
125.0,126000.0,2005.0,Isuzu,Hi lander,MT,Dầu,Hatchback,Trong nước,Cũ,5.0,Cần Thơ,0.0,1,chotot,20.0,6300.0,0,1,0,1,0,1,0.006033596160438807,0.0004799451491258142,0.009667466575248543,0.0770654782310593
765.0,70000.0,2022.0,Ford,Ranger,AT,Dầu,Pick-up (bán tải),Trong nước,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,3.0,23333.333333333332,0,0,0,1,0,1,0.11155296537538567,0.00918752142612273,0.2584161810078848,0.01405553651011313
335.0,82000.0,2022.0,Toyota,Vios,MT,Xăng,Sedan,Trong nước,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,3.0,27333.333333333332,0,1,2,1,0,1,0.1615358244772026,0.01076448405896469,0.2584161810078848,0.2631470689064107
98.0,236000.0,2004.0,Mitsubishi,Lancer,AT,Xăng,Sedan,Trong nước,Cũ,5.0,Hà Nội,0.0,1,chotot,21.0,11238.095238095239,0,0,2,1,0,1,0.049022968803565305,0.0004799451491258142,0.4966746657524854,0.2631470689064107
260.0,100000.0,2014.0,Kia,Rio,AT,Xăng,Hatchback,Nhập khẩu,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,11.0,9090.90909090909,0,0,2,0,0,1,0.08049365786767226,0.001234144669180665,0.2584161810078848,0.0770654782310593
429.0,90000.0,2019.0,Toyota,Innova,MT,Xăng,Minivan (MPV),Trong nước,Cũ,8.0,Hồ Chí Minh,0.0,1,chotot,6.0,15000.0,0,1,2,1,0,1,0.1615358244772026,0.01590675351388413,0.2584161810078848,0.03489886870071992
325.0,150000.0,2011.0,Toyota,Camry,AT,Xăng,Sedan,Trong nước,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,14.0,10714.285714285714,0,0,2,1,0,1,0.1615358244772026,0.0061021597531710665,0.2584161810078848,0.2631470689064107
395.0,166000.0,2009.0,Porsche,Cayenne,AT,Xăng,SUV / Cross over,Nhập khẩu,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,16.0,10375.0,1,0,2,0,0,1,0.012684264655467946,0.0019197805965032568,0.2584161810078848,0.10010284538909839
490.0,100000.0,2017.0,Mazda,CX 5,AT,Xăng,SUV / Cross over,Trong nước,Cũ,7.0,Hồ Chí Minh,0.0,1,chotot,8.0,12500.0,0,0,2,1,0,1,0.049022968803565305,0.003496743229345218,0.2584161810078848,0.10010284538909839
440.0,80000.0,2020.0,Hyundai,Elantra,AT,Xăng,Sedan,Trong nước,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,5.0,16000.0,0,0,2,1,0,1,0.08947548851559822,0.004593760713061365,0.2584161810078848,0.2631470689064107
495.0,118000.0,2018.0,Nissan,X trail,AT,Xăng,SUV / Cross over,Trong nước,Cũ,7.0,Hồ Chí Minh,0.0,1,chotot,7.0,16857.14285714286,0,0,2,1,0,1,0.011450119986287281,0.0005485087418580734,0.2584161810078848,0.10010284538909839
265.0,150000.0,2013.0,Toyota,Innova,MT,Xăng,Minivan (MPV),Trong nước,Cũ,8.0,Bình Dương,0.0,1,chotot,12.0,12500.0,0,1,2,1,0,1,0.1615358244772026,0.01590675351388413,0.026534110387384298,0.03489886870071992
1420.0,11000.0,2024.0,BMW,3 Series,AT,Xăng,Sedan,Nhập khẩu,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,1.0,11000.0,1,0,2,0,0,1,0.03400754199520055,0.0019197805965032568,0.2584161810078848,0.2631470689064107
215.0,175000.0,2013.0,Mitsubishi,Triton,MT,Dầu,Pick-up (bán tải),Nhập khẩu,Cũ,5.0,Bình Dương,0.0,1,chotot,12.0,14583.333333333334,0,1,0,0,0,1,0.049022968803565305,0.0014398354473774426,0.026534110387384298,0.01405553651011313
490.0,32000.0,2023.0,Kia,Sonet,AT,Xăng,SUV / Cross over,Trong nước,Cũ,5.0,Hà Nội,0.0,1,chotot,2.0,16000.0,0,0,2,1,0,1,0.08049365786767226,0.001165581076448406,0.4966746657524854,0.10010284538909839
585.0,23000.0,2024.0,Toyota,Veloz Cross,AT,Xăng,SUV / Cross over,Trong nước,Cũ,7.0,Hồ Chí Minh,0.0,1,chotot,1.0,23000.0,0,0,2,1,0,1,0.1615358244772026,0.0035653068220774767,0.2584161810078848,0.10010284538909839
420.0,131000.0,2018.0,Ford,Transit,MT,Dầu,Van,Trong nước,Cũ,16.0,Hồ Chí Minh,0.0,1,chotot,7.0,18714.285714285714,0,1,0,1,0,1,0.11155296537538567,0.006787795680493658,0.2584161810078848,0.011107302022625986
600.0,56000.0,2011.0,BMW,Dòng khác,AT,Xăng,Sedan,Trong nước,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,14.0,4000.0,1,0,2,1,0,1,0.03400754199520055,0.00987315735344532,0.2584161810078848,0.2631470689064107
1160.0,80000.0,2022.0,Kia,Carnival,AT,Xăng,Minivan (MPV),Trong nước,Cũ,7.0,Hà Nội,0.0,1,chotot,3.0,26666.666666666668,0,0,2,1,0,1,0.08049365786767226,0.0021940349674322937,0.4966746657524854,0.03489886870071992
258.0,100.0,2025.0,Hyundai,Accent,AT,Xăng,Sedan,Trong nước,Cũ,5.0,Đà Nẵng,0.0,1,chotot,0.0,0.0,0,0,2,1,0,1,0.08947548851559822,0.0082276311278711,0.02228316763798423,0.2631470689064107
437.0,72000.0,2022.0,Suzuki,Ertiga,AT,Hybrid,Minivan (MPV),Nhập khẩu,Cũ,7.0,Đà Nẵng,0.0,1,chotot,3.0,24000.0,0,0,1,0,0,1,0.01405553651011313,0.001165581076448406,0.02228316763798423,0.03489886870071992
970.0,21000.0,2025.0,Honda,CR V,AT,Xăng,SUV / Cross over,Nhập khẩu,Cũ,7.0,Bình Dương,0.0,1,chotot,0.0,0.0,0,0,2,0,0,1,0.03770997600274254,0.0043195063421323275,0.026534110387384298,0.10010284538909839
685.0,160.0,2019.0,Hyundai,Solati,MT,Dầu,SUV / Cross over,Trong nước,Cũ,16.0,Hồ Chí Minh,0.0,1,chotot,6.0,26.666666666666668,0,1,0,1,0,1,0.08947548851559822,0.0006170723345903325,0.2584161810078848,0.10010284538909839
575.0,14000.0,2025.0,Toyota,Veloz Cross,AT,Xăng,SUV,Trong nước,Cũ,7.0,Hồ Chí Minh,0.0,1,chotot,0.0,0.0,0,0,2,1,0,1,0.1615358244772026,0.0035653068220774767,0.2584161810078848,0.3407610558793281
215.0,53000.0,2018.0,Suzuki,Celerio,AT,Xăng,Hatchback,Nhập khẩu,Cũ,5.0,Cần Thơ,0.0,1,chotot,7.0,7571.428571428572,0,0,2,0,0,1,0.01405553651011313,0.0006856359273225917,0.009667466575248543,0.0770654782310593
1150.0,82000.0,2021.0,Kia,Carnival,AT,Dầu,Van,Trong nước,Cũ,7.0,Hồ Chí Minh,0.0,1,chotot,4.0,20500.0,0,0,0,1,0,1,0.08049365786767226,0.0021940349674322937,0.2584161810078848,0.011107302022625986
700.0,150000.0,2017.0,Toyota,Fortuner,AT,Xăng,SUV / Cross over,Trong nước,Cũ,7.0,Hà Nội,0.0,1,chotot,8.0,18750.0,0,0,2,1,0,1,0.1615358244772026,0.007953376756942064,0.4966746657524854,0.10010284538909839
450.0,39000.0,2022.0,Suzuki,Ertiga,AT,Hybrid,Minivan (MPV),Nhập khẩu,Cũ,7.0,Long An,0.0,1,chotot,3.0,13000.0,0,0,1,0,0,1,0.01405553651011313,0.001165581076448406,0.003359616043880699,0.03489886870071992
465.0,75000.0,2016.0,Mazda,CX 5,AT,Xăng,SUV / Cross over,Trong nước,Cũ,7.0,Đà Nẵng,0.0,1,chotot,9.0,8333.333333333334,0,0,2,1,0,1,0.049022968803565305,0.003496743229345218,0.02228316763798423,0.10010284538909839
300.0,100000.0,2020.0,Suzuki,Ertiga,AT,Xăng,SUV / Cross over,Nhập khẩu,Cũ,7.0,Cần Thơ,0.0,1,chotot,5.0,20000.0,0,0,2,0,0,1,0.01405553651011313,0.001165581076448406,0.009667466575248543,0.10010284538909839
355.0,135000.0,2015.0,Toyota,Innova,AT,Xăng,Minivan (MPV),Trong nước,Cũ,7.0,Hồ Chí Minh,0.0,1,chotot,10.0,13500.0,0,0,2,1,0,1,0.1615358244772026,0.01590675351388413,0.2584161810078848,0.03489886870071992
375.0,92000.0,2019.0,Ford,EcoSport,AT,Xăng,SUV / Cross over,Trong nước,Cũ,5.0,Bình Dương,0.0,1,chotot,6.0,15333.333333333334,0,0,2,1,0,1,0.11155296537538567,0.0025368529310935894,0.026534110387384298,0.10010284538909839
460.0,30000.0,2024.0,Hyundai,Stargazer,AT,Xăng,Minivan (MPV),Nhập khẩu,Cũ,7.0,Hà Nội,0.0,1,chotot,1.0,30000.0,0,0,2,0,0,1,0.08947548851559822,0.001165581076448406,0.4966746657524854,0.03489886870071992
318.0,159370.0,2016.0,Ford,Transit,MT,Dầu,Van,Nhập khẩu,Cũ,6.0,Hồ Chí Minh,0.0,1,chotot,9.0,17707.777777777777,0,1,0,0,0,1,0.11155296537538567,0.006787795680493658,0.2584161810078848,0.011107302022625986
320.0,38600.0,2014.0,Ford,Focus,AT,Xăng,Hatchback,Trong nước,Cũ,5.0,Khác,0.0,1,chotot,11.0,3509.090909090909,0,0,2,1,0,1,0.11155296537538567,0.0023997257456290708,0.010078848131642098,0.0770654782310593
159.0,89000.0,2009.0,Hyundai,Grand i10,AT,Xăng,Hatchback,Trong nước,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,16.0,5562.5,0,0,2,1,0,1,0.08947548851559822,0.005416523825848474,0.2584161810078848,0.0770654782310593
939.0,52000.0,2018.0,Mercedes Benz,E Class,AT,Xăng,Sedan,Nhập khẩu,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,7.0,7428.571428571428,1,0,2,0,0,1,0.10078848131642099,0.0021254713747000343,0.2584161810078848,0.2631470689064107
710.0,118000.0,2017.0,Mercedes Benz,C Class,AT,Xăng,Sedan,Trong nước,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,8.0,14750.0,1,0,2,1,0,1,0.10078848131642099,0.00411381556393555,0.2584161810078848,0.2631470689064107
405.0,200000.0,2021.0,Toyota,Rush,AT,Xăng,SUV / Cross over,Nhập khẩu,Cũ,7.0,Hồ Chí Minh,0.0,1,chotot,4.0,50000.0,0,0,2,0,0,1,0.1615358244772026,0.0004799451491258142,0.2584161810078848,0.10010284538909839
600.0,69000.0,2014.0,LandRover,Range Rover Evoque,AT,Xăng,SUV / Cross over,Nhập khẩu,Cũ,8.0,Hồ Chí Minh,0.0,1,chotot,11.0,6272.727272727273,0,0,2,0,0,1,0.012752828248200206,0.00041138155639355503,0.2584161810078848,0.10010284538909839
420.0,136531.0,2018.0,Toyota,Innova,MT,Xăng,SUV / Cross over,Trong nước,Cũ,8.0,Hà Nội,0.0,1,chotot,7.0,19504.428571428572,0,1,2,1,0,1,0.1615358244772026,0.01590675351388413,0.4966746657524854,0.10010284538909839
550.0,78000.0,2020.0,Kia,Sorento,AT,Xăng,SUV / Cross over,Nhập khẩu,Cũ,7.0,Hồ Chí Minh,0.0,1,chotot,5.0,15600.0,0,0,2,0,0,1,0.08049365786767226,0.0022625985601645525,0.2584161810078848,0.10010284538909839
495.0,82000.0,2019.0,Kia,Sorento,AT,Xăng,SUV / Cross over,Trong nước,Cũ,7.0,Hồ Chí Minh,0.0,1,chotot,6.0,13666.666666666666,0,0,2,1,0,1,0.08049365786767226,0.0022625985601645525,0.2584161810078848,0.10010284538909839
310.0,80000.0,2017.0,Hyundai,Elantra,MT,Xăng,Sedan,Trong nước,Cũ,5.0,Khác,0.0,1,chotot,8.0,10000.0,0,1,2,1,0,1,0.08947548851559822,0.004593760713061365,0.010078848131642098,0.2631470689064107
310.0,87436.0,2017.0,Ford,Fiesta,AT,Xăng,Hatchback,Trong nước,Cũ,5.0,An Giang,0.0,1,chotot,8.0,10929.5,0,0,2,1,0,1,0.11155296537538567,0.0021254713747000343,0.0025368529310935894,0.0770654782310593
359.0,30000.0,2020.0,Mazda,CX 8,AT,Xăng,SUV / Cross over,Trong nước,Cũ,7.0,Đà Nẵng,0.0,1,chotot,5.0,6000.0,0,0,2,1,0,1,0.049022968803565305,0.0008913267055193692,0.02228316763798423,0.10010284538909839
570.0,65342.0,2022.0,Honda,HR-V,AT,Xăng,SUV / Cross over,Nhập khẩu,Cũ,7.0,Tiền Giang,0.0,1,chotot,3.0,21780.666666666668,0,0,2,0,0,1,0.03770997600274254,0.00041138155639355503,0.001988344189235516,0.10010284538909839
120.0,140000.0,2010.0,Changan,Dòng khác,AT,Xăng,Kiểu dáng khác,Nhập khẩu,Cũ,5.0,Hà Nội,0.0,1,chotot,15.0,9333.333333333334,0,0,2,0,0,1,0.00020569077819677752,0.00987315735344532,0.4966746657524854,0.013369900582790539
435.0,120000.0,2015.0,Mazda,Dòng khác,AT,Xăng,Kiểu dáng khác,Trong nước,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,10.0,12000.0,0,0,2,1,0,1,0.049022968803565305,0.00987315735344532,0.2584161810078848,0.013369900582790539
680.0,43000.0,2022.0,Honda,Civic,AT,Xăng,Sedan,Nhập khẩu,Cũ,2.0,Hồ Chí Minh,0.0,1,chotot,3.0,14333.333333333334,0,0,2,0,0,1,0.03770997600274254,0.004662324305793624,0.2584161810078848,0.2631470689064107
58.0,160000.0,2003.0,Mitsubishi,Jolie,MT,Xăng,SUV / Cross over,Trong nước,Cũ,7.0,Hồ Chí Minh,0.0,1,chotot,22.0,7272.727272727273,0,1,2,1,0,1,0.049022968803565305,0.0017826534110387383,0.2584161810078848,0.10010284538909839
435.0,10000.0,2009.0,Toyota,Venza,AT,Xăng,SUV / Cross over,Nhập khẩu,Cũ,5.0,Đà Nẵng,0.0,1,chotot,16.0,625.0,0,0,2,0,0,1,0.1615358244772026,0.0008913267055193692,0.02228316763798423,0.10010284538909839
430.0,200000.0,2019.0,Toyota,Rush,AT,Xăng,SUV / Cross over,Trong nước,Cũ,7.0,Hồ Chí Minh,0.0,1,chotot,6.0,33333.333333333336,0,0,2,1,0,1,0.1615358244772026,0.0004799451491258142,0.2584161810078848,0.10010284538909839
59.0,120000.0,1997.0,Suzuki,Celerio,MT,Xăng,Hatchback,Nhập khẩu,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,28.0,4285.714285714285,0,1,2,0,0,1,0.01405553651011313,0.0006856359273225917,0.2584161810078848,0.0770654782310593
1850.0,79996.0,2021.0,Ford,Explorer,AT,Xăng,SUV / Cross over,Nhập khẩu,Cũ,7.0,Hà Nội,0.0,1,chotot,4.0,19999.0,0,0,2,0,0,1,0.11155296537538567,0.0005485087418580734,0.4966746657524854,0.10010284538909839
55.0,133460.0,2013.0,Chevrolet,Spark,MT,Xăng,Hatchback,Trong nước,Cũ,5.0,Hà Nội,0.0,1,chotot,12.0,11121.666666666666,0,1,2,1,0,1,0.020157696263284196,0.00575934178950977,0.4966746657524854,0.0770654782310593
295.0,160000.0,2017.0,Chevrolet,Cruze,AT,Xăng,Sedan,Nhập khẩu,Cũ,5.0,Hồ Chí Minh,0.0,1,chotot,8.0,20000.0,0,0,2,0,0,1,0.020157696263284196,0.003359616043880699,0.2584161810078848,0.2631470689064107
250.0,31000.0,2024.0,VinFast,VF3,AT,Điện,SUV / Cross over,Trong nước,Cũ,4.0,Hà Nội,0.0,1,chotot,1.0,31000.0,0,0,3,1,0,1,0.07302022625985602,0.003153925265683922,0.4966746657524854,0.10010284538909839
